,Num (Col 1),Num (Col 2),Num (Col 3),Num (Col 4),Num (Col 5),Num (Col 6),Num (Col 7),Num (Col 8),Num (Col 9),Num (Col 10),Num (Col 11),Num (Col 12),Num (Col 13),Num (Col 14),Num (Col 15),Num (Col 16),Num (Col 17),Num (Col 18),Num (Col 19),Num (Col 20),Num (Col 21),Num (Col 22),Num (Col 23),Num (Col 24),Num (Col 25),Num (Col 26),Num (Col 27),Num (Col 28),Num (Col 29),Num (Col 30),Num (Col 31),Num (Col 32),Num (Col 33),Num (Col 34),Num (Col 35),Num (Col 36),Num (Col 37),Num (Col 38),Num (Col 39),Num (Col 40),Num (Col 41),Num (Col 42),Num (Col 43),Num (Col 44),Num (Col 45),Num (Col 46),Num (Col 47),Num (Col 48),Num (Col 49),Num (Col 50),Num (Col 51),Num (Col 52),Num (Col 53),Num (Col 54),Num (Col 55),Num (Col 56),Num (Col 57),Num (Col 58),Num (Col 59),Num (Col 60),Num (Col 61),Num (Col 62),Num (Col 63),Num (Col 64),Num (Col 65),Num (Col 66),Num (Col 67),Num (Col 68),Num (Col 69),Num (Col 70),Num (Col 71),Num (Col 72),Num (Col 73),Num (Col 74),Num (Col 75),Num (Col 76),Num (Col 77),Num (Col 78),Num (Col 79),Num (Col 80),Num (Col 81),Num (Col 82),Num (Col 83),Num (Col 84),Num (Col 85),Num (Col 86),Num (Col 87),Num (Col 88),Num (Col 89),Num (Col 90),Num (Col 91),Num (Col 92),Num (Col 93),Num (Col 94),Num (Col 95),Num (Col 96),Num (Col 97),Num (Col 98),Num (Col 99),Num (Col 100),Num (Col 101),Num (Col 102),Num (Col 103)
0,-0.18828339222341947,0.032476905764998315,0.06135649556352598,-0.07120613370745404,-0.3635707554967976,0.006673766326002507,0.1634827153788467,0.25302136751420357,0.6519202615289277,0.09520873239762087,-0.006400935271154892,-0.03001551102279483,-0.02202762533690387,0.22373080850776372,-0.5288276001221239,-0.11098543307407925,-0.05355778415978643,-0.1256181017815066,-0.44856575392301196,-0.20235681095337507,0.12447018802438069,0.5048442114719591,-0.047125305355148556,-0.1397155168155578,0.00908036216685123,0.06419539727887087,0.06250770698625044,-0.00508096216281206,-0.06390186430608079,-0.1774067779498813,0.09382555178525878,-0.07217276467771078,0.6495112832286412,0.03836423536891773,1.1010625944765888,0.07574641881176358,-0.17070774404067207,0.04805948868042001,0.13472121571078233,-0.04838118522970719,0.41130822138925044,-0.10582059688692476,0.22398973167331826,-0.34610646124451533,0.17697291241808805,-0.02958221931413688,0.024492244857010525,-0.019508956126034763,0.09360065042377565,0.05232609658503529,0.004470501670753648,0.006961047456929457,-0.0792383191643209,-0.10931096622549931,-0.16715125469899922,0.027923955995111216,0.16432554800204743,-0.28534828616743585,-0.08064551105062859,-0.5782542291535018,-0.17236644014791908,-0.23085188667332332,-0.1484844697978639,0.058943874375188735,-0.022597546395303775,-0.09622583262994658,0.11951764017914006,0.7613358663870607,0.13316881068629824,0.21422806250294818,0.1052309383082496,-1.4200487212968402,0.024811937004828723,-0.044246498324231186,-0.16313191035773975,-0.027753655351664543,0.27321013887980866,0.06707989652119946,-0.07251896720065222,-0.05276128797986423,-0.029624166487317586,-0.034202270447735585,0.15660788874470516,-0.1928800155776613,-0.11351046143489942,0.03410330241463334,-0.12564096037986183,-0.05382816981361074,0.01766119142510951,-0.10882535518549749,-0.018158033995639953,-0.05289987844325557,0.21632543175215757,0.10628430897565998,-0.23840756416157424,0.029056582034815818,-0.0535159234410024,0.559970828224976,-0.09441802000122106,0.19908696676476534,-0.07420091781907016,-0.29198460608468135,-0.02456740417869302
1,-0.08848317770939554,0.17176960106354866,-0.18686821617305077,-0.2098957299833766,-0.16111650684532244,-0.009064211682730692,-0.1011451768758938,0.06365196870508669,-0.23606602649167466,-0.08442414102456004,-0.01353976475896615,-0.06006557576481849,-0.3736087117673302,-0.2580008826282522,0.327074467542046,-0.14704608458009513,-0.04141497069731558,-0.25750473115833,-0.31658472106024393,-0.006206590325035091,0.24606224723178985,0.15343833753246525,0.24679928364319453,-0.00544897051661332,0.19747804211887574,-0.039419725856724465,-0.5133610238769861,-0.4722339068011553,-0.03911906127910218,0.13328346767298538,-0.25567730169124503,0.10421569157104955,0.04983037989390776,-0.09980308801305601,-0.7998539171149586,0.15822867317001538,0.31315597601925593,-0.11488722696840278,-0.07587399321046123,-0.5480176066112986,0.01577375795291352,0.542651758982119,0.27277185795954423,0.15944615913535395,-0.1874169034099725,-0.03544034053591297,-0.03755430663785713,0.4390912300479997,-0.06500390724212633,0.11588231445724341,0.349220959891239,-0.05569442467554791,0.1669613414936229,0.5222731495418137,0.3039553225075527,-0.4009877510906533,-0.13053210521584874,0.11926485455742487,0.17199155449197576,-0.31687981919085784,0.06855395120032107,-0.1419435976057938,-0.18911719340925098,-0.12408408324456062,-0.2463636359250314,-0.009676821030444935,-0.12730742858040378,-0.034102318027878574,-0.2135938081213854,0.17133085893393238,-0.0735747427342926,0.6040956416658275,0.13628337031239587,-0.039431502955783064,0.011148513551701022,-0.10632665055823694,-0.056848158924823394,-0.03988487090825093,-0.09838839999879699,-0.2448845759913541,0.1135515398261859,0.283839491471546,0.261838524838941,0.03305874641374583,0.09465913736688726,0.06845690831123115,0.05787955590450822,-0.04613599869985892,0.05139061561773929,-0.18046115065850535,-0.108671317621884,-0.026671559573237587,-0.32066264953946594,-0.18751600191058312,0.1640274481556189,0.3080496709153712,0.012797763217818277,-0.1267023957123319,-0.3931400176152751,-1.621651569540767,-0.03613018052147548,0.04242450606979546,0.012670238321797436
2,-0.2543581993128138,0.151040280769597,-0.16028065913145897,-0.5297026285402854,-0.14271035186322714,-0.24715067049261227,-0.10373863811350072,0.08703204569856003,0.025179007453073873,-0.15725632854067612,0.10935207391630448,-0.15463004467519245,-0.022447743668287726,-0.2685940400702125,-0.14401025857086983,0.4066552450019811,0.026912906656799386,-0.34491325936714234,0.6904450861002165,-0.027500729157354988,-0.3746916655156776,0.5848543555498513,0.2119867623497394,-0.14440068835839248,-0.007910487828838386,-0.0065360029179933775,-0.7779796656836956,0.0536488628343675,0.07240511348231969,0.16942136956753492,-0.06335099402364254,0.34978079422468844,0.012572107542121977,0.06670292014130536,-0.7418165492108085,0.05753070911000889,0.1839838734527807,-0.18387028142921044,0.0020401473542576956,-0.14668371261347649,0.31999250517317246,-0.1562922893248513,-0.18721533122864303,0.14791592294705308,-0.2346328111173354,-0.1384887046465475,-0.058897664392765524,0.45296066171849514,-0.16689133691128286,0.1274116525114316,0.94468681079794,-0.16830268947330068,0.3307202106037954,0.03147915214816034,-0.26791611226828393,-0.20049418297965532,-0.3624278216931921,0.1178351799906459,0.06078222857631563,-0.3481442258725095,-0.18833987262628707,0.3213329838302075,0.21479638081176333,0.11221317321619013,-0.3354159822601905,-0.048945234341101075,-0.26848517266712124,-0.42969474578820716,0.21763348244916905,-0.125369242668778,0.10131368436714405,1.6273596957542336,0.11148566724094397,-0.020418670536830493,-0.3203128328357557,-0.203472915483898,0.12135621083570859,-0.08348596069071727,-0.05283768026262948,-0.02729648586544482,0.0746405824300683,0.31358200913342016,0.24055989044198597,0.1994745324872137,-0.07507531086655084,-0.04579828182240277,0.16447748310584467,0.1449393489126206,0.005127693284972495,-0.22861808100874667,-0.0998774659228063,-0.03110501446770506,0.012437031309295573,0.050967016257960567,0.5531669369879382,0.25736084536056053,-0.19535414949475943,0.11291795889026228,0.23335487509132408,-0.6224845321863272,-0.07682935909162159,0.02253114127463584,-0.06630978477040575
3,0.19505203761032713,0.12243649819070099,-0.29424018580959393,-0.021718424133811663,0.12633801340797177,0.08626122584593894,0.15611578864993378,-0.07066172551767289,-0.3814526841968961,0.044641475565425304,-0.0739920569821994,-0.10354026767922742,-0.23780218513075935,-0.016022848154881756,-0.26812964718191934,0.2900587606274371,-0.23521700705881407,-0.049271017283520964,-0.26317384459701937,-0.0859795019984367,0.3152662301077294,-0.2383606171499332,-0.047125305355148556,-0.0010304079728759693,0.020651976003049625,-0.07949237610371224,1.5188225326678833,0.1111354720896931,0.058649643793445116,0.055624177495270447,-0.1857226999146585,0.5116603541009298,-0.4241053335640405,0.0044438745143529825,-0.5837513102897056,-0.03513554767803914,0.08377777249514178,0.04805948868042001,0.010942847240681326,-0.210619017773329,0.21655009074418607,-0.05323172508664752,-0.03192342244157431,0.15124345229039068,-0.1629842862455972,-0.17704536844889696,0.09293711713168616,0.408241373963118,0.5965030970246744,0.10503712061781677,0.9330376077352285,0.014405167484397477,0.09077518257765994,-0.3174208097616033,0.004297441155495667,-0.029535888425349956,-0.6687008455982251,0.08113886512330998,0.05192592833902142,0.16462292868765135,-0.040710303152926,0.5053186755089846,0.08789925962587364,0.0654455883950851,-0.06890937963560718,0.08672012499815288,-0.27157115021492717,-0.12624806398792837,-0.35416192834807786,0.30258571899831305,-0.06203421864617309,0.009155132999528172,-0.023731518137323587,0.29764476672483225,-0.021769451531842714,-0.07305983914753945,0.09772898722585935,-0.059623810210539634,-0.18637318009141066,-0.23749282858246096,-0.05355371488400732,0.2545246525389939,0.19514708158469082,0.024048346596026775,-0.057481462893246855,0.0056345891288886295,0.14196655665201752,0.1859130468716121,0.2542050351826133,-0.10506217566895916,-0.5216677956885561,-0.1566754838700905,-0.345902122999263,-0.08382731106037594,0.013668972653548654,0.047999583689428214,-0.2064379317567658,0.18882239637614262,-0.4911220084998247,0.1932131241158518,-0.0029470957159821723,0.009051732053048583,-0.07883970512013717
4,0.3967618877952591,-0.0642454829982788,-0.12609121179505928,0.18986282407314936,-0.0861178547591119,0.3607996559222131,-0.07901407489249533,-0.24454988084005735,-0.09464017423217319,0.06825243713553808,-0.09040417844439705,-0.2596514787870781,-0.28336230305209004,0.2975160643564269,1.329936917687349,0.03994111849863603,0.0722930520811514,-0.05267962934467383,-0.25903980022017775,-0.28192796558958166,0.04910062998681128,0.0060538861364674255,-0.44687046044372797,-0.2115031791952282,-0.32764435132946296,0.014777417701179161,0.5457957767905592,0.01148932754777329,-0.01255684600444102,-0.14368328238276915,0.03208031984294152,-0.6463737228902968,0.24576349353801794,0.23101698908307738,-1.6720646599404778,0.15644691713212042,-0.1599332005296452,0.1518460091802149,-0.0803064837135201,0.05652372243364428,-0.37599022815165095,0.24346486079790272,0.2623583230987546,-0.0016028379562705993,-0.05549293229536177,-0.13715408731925752,0.019571587861375587,0.09793950269841138,-0.2378532932827509,-0.45225662733679906,-0.29698585483854295,0.10485875316056671,0.06191055654699148,0.507895517397396,-0.12900460029973998,0.30097196260692854,-0.038377322601728374,-0.07769770215972686,0.0728543607997576,0.6514485012114709,0.18286347915721132,-0.1454191711541673,0.7323009216239272,0.11411909820589838,0.16456716734330995,0.12554557292409735,0.02125443938273629,-0.4954227778566233,0.3307299138573652,-0.3021667530583002,0.003540640891824143,0.2901617629129185,0.32429397879300664,-0.11032408907674546,-0.28598528894986425,0.044558634752149294,-0.3828797248828649,-0.03439703320787893,-0.10648772730150115,-0.03001904047373503,0.20273110457420251,-0.02515868412065805,0.6805121515723616,-0.13362241672626765,0.04781960757728446,-0.18557963005495312,0.09780040259590515,0.06645057406738378,-0.20634909146622585,-0.23522445096917266,-0.07271310293107383,0.1981671610819188,-0.42933261273664025,-0.14149244313231518,-0.34441102504523713,0.22022844360614086,-0.39533820841769635,0.12926112088936434,-0.12390035032030963,0.0750382223159639,0.07352242627500713,0.009051732053048583,-0.05454694665765289
5,0.07234087142867936,-0.0010872488687191427,0.021738882144306162,-0.18416556126146846,-0.020535312615240192,-0.25444437160982736,-0.07722370439127595,-0.0852782486137377,-0.13279305763598545,-0.33729887642057865,0.09857396324161723,-0.10599862839464039,-0.030567033347143627,-0.2597418225092536,-0.157009079948919,-0.06366945513137268,0.017185892254220122,-0.3526264430454783,0.06827430952351818,0.1623711758728663,-0.4261281013641971,0.0060538861364674255,-0.8915162156559386,0.39774938655636083,0.020651976003049625,0.1169901684842745,-0.179390470628157,-1.015347913688456,-0.01255684600444102,-0.2855781187023918,0.015059019617937666,-0.2441298578822558,-0.2120632672944908,-0.2577985872778902,1.1635236627199808,0.16003950622124002,0.024317737986926664,0.04805948868042001,0.06309890671187714,-0.04838118522970719,0.22685608699160506,0.11732240097016727,-0.1300969078163397,0.18021524814083212,-0.13471378529661476,-0.13993710980767193,-0.08164707019202527,0.23411302942481513,-0.07202541416284122,0.13964742878777506,-1.5269712378933908,-0.04084493007567591,0.28853544932158703,-0.08270842781872542,-0.1503748618784141,0.15178538207619954,-0.19906651933850872,0.2502355937763967,-0.2960546909826558,-0.005196809938511246,-0.0026842630753177,0.008896720865975441,-0.1662884490058719,-0.08639601693672215,0.032302308843684735,-0.14047943687659303,0.22312111200332926,-0.0036527709396772935,-0.18741792242315466,-0.06823579575573999,-0.08441897512187638,1.132377940222264,-0.09333435453456645,-0.04516268850107649,0.07438616934645326,0.11768365725343857,0.05891312520409437,0.09649055054875308,-0.15509973646949715,-0.1584071592610843,-0.26932135985883615,-0.2764773306506866,0.03213254787610603,0.040025266878823164,0.141101936532971,0.09290142623821043,0.004922828761311758,-0.002942617203318022,-0.19575131036256757,-0.31227540597599335,-0.25625552663036216,-0.0033726603574479627,-0.1908534830128906,0.13133756833732307,0.013668972653548654,0.34547600560154595,0.19477268314632198,-0.03752269776662004,0.16617016265973336,-0.41953313248489976,0.06946055841005117,-0.19743489696122082,0.6519397200608709
6,-0.09788787649990838,0.3068599899953789,-0.024172334172804878,-0.11859531996513362,0.11650352193948758,-0.015595154915783043,0.06563714225413944,0.1324541910973666,0.1413330686084309,-0.17614996156238177,0.15827452230659078,-0.05557767466469471,-0.44463666057693924,0.45743859284732424,-0.48095821873727784,0.5608612768118522,0.09199521169370083,0.25954519459506786,-0.055364869997245915,0.3112360925695615,0.29430741978535,0.3242759300397166,-0.005235194403169121,-0.052425249138585026,0.2814198373808517,-0.36443301057585764,-0.41359013138364475,-0.00508096216281206,0.027117278036828247,0.1981764264502667,-0.21134875085347185,0.07069340065806777,-0.1672558506285175,-0.34104768376615796,0.0394122423165624,0.11934734680998912,0.1343500186250486,0.010433907335909919,-0.37258621867254316,-0.23164546753904883,-0.2579529538441961,-0.23036886294438022,0.06752592768515307,-0.13402899711437366,0.18903506597417077,0.10287470769335619,-0.03227936733476581,0.3806026787920855,0.11164574616941729,-0.2811370638779173,0.9822046919955689,0.0910528261028014,-0.03550175722712063,-0.5404925099283099,0.38376795428442345,0.08891719441490459,-0.030837662634824035,-0.4863236062945268,0.06748594490177642,-0.09704265084290414,-0.17521545479065628,-0.02184084318320203,0.5225955140089377,0.05168307128182102,-0.08083992540608806,0.02803858820247833,0.2400958841354258,-0.4811287814384074,0.015487395001911033,-0.07185645537313226,0.1720879407513949,0.009155132999528172,0.1694869660346451,0.3013023386107912,-0.09774978627863608,-0.13909022264949433,-0.13980845675552622,-0.07399144103113715,0.25556549439478105,0.012305836680885501,0.14817815400240966,0.19179126055043616,-0.30194146424674273,-0.03184270532079833,0.11208461372211632,0.011737114813147594,0.1130777618564843,-0.1260641410285859,-0.02734370476311601,0.00982125008748438,-0.40892312894649696,-0.108183777223907,0.0467966485708865,0.08129098418740978,0.22809003487921145,-0.094731704242183,0.22244660154616375,-0.11577563956273867,-0.058427694980385185,-0.9114402479901118,0.2428385309545276,-0.03293251646145255,0.18374117650373767
7,0.0029071529801825446,0.04450633530926767,-0.35996699750472166,-0.07343817346654741,0.06268489081179979,-0.19115838461937365,0.1553530795531788,-0.12261893068195406,-0.012694720214628087,-0.188530650220839,-0.09308445514403266,-0.12553302718886317,-0.08165655181076788,-0.016908459229948058,-0.5321954199187049,-0.22230160631865692,-0.13608833553619826,0.6669212866811637,-0.5444540201691697,-0.005546999360098806,0.2263397633949149,-0.01847017969218064,-0.1912193441718838,0.07091798852004584,-0.009997413842838022,0.19329732428701293,-0.013464781058030135,-0.17828535914636315,-0.0738669233983391,0.10713875060132286,-0.5142519122982063,-0.0881381780611264,-0.3633113734442789,-0.200231908008468,-0.41787773047884597,0.4616510308423937,-0.08995859925863577,0.005407948168587495,-0.22493297609494467,-0.10327826678099203,-0.250966401761734,0.009393781249860126,-0.03192342244157431,0.07245176463951512,-0.0762528459890559,-0.0401006093614619,0.04289106511325771,0.3390784236179652,-0.4206015228359185,-0.13663527397390074,-0.49913900117635696,-0.10825259281462905,0.5801568046724821,-0.12311422198558676,0.20465199893164446,-0.09455006062292218,0.035719152335080925,0.045540022460347496,-0.17403283332781028,0.502618619714765,0.19244973434151671,0.054322887257639,0.00994311985568157,0.042053486559334996,-0.1531489752429874,0.03272897751808432,0.10215185223311438,0.8912462346814856,-0.23879356287602782,-0.02630227720141522,0.13113453293857694,0.9302783749421135,0.43311337515169274,-0.4723187211038999,-0.02057786820984505,0.11034226718425305,0.06541355519028795,-0.028718115003358927,-0.023286268851062143,-0.005173975257339227,0.02540406908321883,-0.2602229247918057,0.018252649206844395,0.2307247869265785,-0.038173000913696235,-0.02628880066928053,-0.03475456396563426,-0.06835643333800796,-0.14893861561910057,-0.11737573990054265,-0.07334680623615342,-0.07815186669208139,-0.024159948077540218,-0.3400256684616821,0.13665404589858388,0.6567528826936054,-0.3567248714418862,-0.24937176871457556,-0.3847879297261979,-0.276524060601396,-0.11288982006857701,-0.3204116173924703,-0.020283437321874664
8,0.1821904724588587,0.08419673132631908,-0.3284947919846082,0.19765293604292805,0.15278138359772048,0.378513234722937,-0.09166736917803839,0.24184135347405725,-0.20176849677611952,0.03156013940189993,0.005870686712739288,-0.045004494822705694,-0.0646562856966816,-0.09707219708147106,0.5358192590529184,0.003312055522137451,0.13644679706013219,1.890545335709876,-0.24926612452457217,-0.031066645446292392,-0.16638433606925151,0.020781714106144374,-0.8141368299089476,-0.26293429229669985,-0.14406015169888167,0.03354475897711468,2.2402423235602464,-0.4821922069105436,-0.08327238988625126,-0.1407374559872293,0.3514979954061826,0.39162844587093765,-0.006092384475208107,0.2620662227753545,-0.9869375445054881,0.025545819946552462,0.01844227366281817,0.350400683056221,0.004934670897025883,-0.05048257312784627,-0.25584170695986674,-0.19797573206057673,-0.13221711333810465,0.03847519620727724,-0.09137063612262995,-0.1648312363183651,0.08152215573091184,-0.13354382478961416,0.14652842549915737,-0.1555904712600623,0.6926112444455146,-0.07540383859545387,-0.18850884462567685,0.045759381847583915,-0.07856562745794264,0.12119264412498483,0.11635688540773359,-0.253024591319326,0.09155620172656107,0.40344520303164116,0.3583591459447487,-0.012805850756833312,0.10463484427262995,0.1912223915673824,0.40115086965857305,0.12754213211912707,-0.17704483981487842,-0.1791221235942033,0.04688479304151411,-0.2996497268881469,-0.06445839624416917,0.4660662026952038,-0.01034783603756671,0.25333544717626705,-0.13464549814143864,-0.05517064183092206,-0.23830635030755376,0.06470816061703757,-0.24260725468195485,-0.19762090359155407,0.16567193825077609,-0.32339751951349655,0.3507575158068465,-0.028373732451675817,0.3535912766599075,-0.06149552632257085,-0.010259548339601235,-0.0019370459350852398,0.5080966113604362,-0.05993721373966133,-0.2354524253157714,0.11148848264377574,0.016897497760630563,-0.3158622449605157,-0.5024943714066183,0.016402269870465273,-0.0513840388049447,-0.19125195215467514,-0.1735808634121449,-0.399433667846255,0.013995076639563645,0.727292382436021,-0.040392375299230815
9,0.4648527848043947,0.12784387991916105,-0.08819215002578788,0.24872675132640168,0.0022785167491907892,0.1655329725727094,0.10741144147529752,-0.023267986281340674,-0.16418395488583523,0.14289427989826728,-0.1824197909521186,0.15503900557305603,0.07590291405980629,-0.016908459229948058,0.70384131201043,-0.3812788953542482,-0.10013833564289393,0.693511548243133,-0.1584722612810219,-0.29481087789927085,0.04910062998681128,-0.08699165984662681,-0.6592919750308762,0.06749911291790212,-0.08830157053961342,0.06864961300996494,0.9007168185158995,-0.23466282669413785,-0.10579011469878659,-0.12816026907699243,0.31320823793826164,-0.5078288320680893,0.0020052602763664,0.2820808218991583,0.04987861856227336,-0.007403783714195057,0.21001384244591123,0.2069658978428643,0.13687876820016848,-0.022195193913764552,0.03679184700451947,0.15849025118176305,-0.18794108067306992,-0.11743392549914453,0.16703148827443418,-0.00812331335067083,-0.06308312566640406,-0.25285935596075265,-0.34135002446750434,-0.10801809983400777,-0.9656563774261614,0.40372606189982596,0.001885094899567957,0.29738683642775104,0.17522494081654102,0.011319872047571978,-0.01579232375645062,-0.0126513892526074,0.027055585553282337,0.4683261790403826,0.0849396570371499,-0.16493459204116998,-0.28157656565602385,0.01603232450539318,0.010632915377646688,0.1319066693682505,0.05774436141976942,-0.11354898322178528,0.040879441222869885,0.08441223917745463,-0.049521924176471464,-0.7649420908185334,-0.09638147850381076,-0.1376844656164702,0.07636257953577216,-0.12544994374452925,0.032910897102332304,0.1083143038550583,-0.1696734789902111,-0.231750120592641,-0.12668613715410632,-0.02515868412065805,0.20802596929892486,0.3269029142458596,0.09218062438826018,0.0007349052511368495,-0.1776931478987698,-0.1450084312548855,-0.1703545074016599,-0.09933014743847565,-0.21671293054381116,0.25277665921188697,-0.25851281942003895,0.12205672434041588,0.013668972653548654,-0.10053844941803301,0.2577573340905415,-0.35831676138692425,-0.033808660472631306,-0.1417836049493871,-0.07568812800895922,0.24853735956708842,-0.11405480934438107
